country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,Healthy Life Expectancy (IHME),Life Expectancy (IHME),Years Lived With Disability (IHME),GDP per capita,Population,GDP
Iraq,2012,national,consumption,2011,2012.0,0.0,1.6513162832645998,14.79835847970922,52.41037876454149,0.0151271166378621,88.1856830110223,98.87543370729848,99.78285909439091,99.93853818918772,3.07553016890739,7.6350993326895695,14.873623501318582,526605.0,4719198.0,16713676.0,4824.0,28122425.0,31531388.0,31820766.0,31870412.0,980787.0,2434834.0,4743200.0,0.2935245966336203,0.6535598191234511,1.6629155964009874,0.1607592526490673,4.775949724440937,13.948625648192111,23.79002443575815,33.74572165064851,0.3400868459950294,0.5009314349468761,0.657380427276659,154571.52021024763,3084278.191287752,27793432.49359287,775.5026347791011,134311287.92936093,439819527.37989694,757016800.704542,1075490052.243488,333552.7574229269,1219684.889477442,3118086.842658649,15.448662980716865,20.423744347607844,30.2348290254725,16.075925264906736,47.759497244409374,69.74312824096056,79.30008145252717,84.36430412662128,15.906037129318124,18.743057186337804,20.49734767748584,0.25510630629303,3.02237871461893,15.84618833781383,0.0024318041485186,42.11703900561747,68.95882124156883,79.1278891861755,84.31245277075219,6.282935530885004,5.345247895973078,2.311735481304579,3.215858978572098,3.830676684882804,4.416399758105201,5.029405378101696,5.6953795051580345,6.508697371553323,7.624541495782633,9.303168036455794,14.89349261893258,3.679387556884501,5.1184019997721,6.0969536708635,7.02919795435672,8.004865485852381,9.06483836601741,10.35932541334945,12.13531709549255,14.80704042039624,23.7046720370131,2.86,3.54,4.11,4.7,6.07,7.0,8.33,10.6,0.2954185695660272,0.1424619951252449,0.2492144918539104,1.0812231177033216,4.377430513585146,3.706293706293706,1.9850187265917605,1.867132867132867,57.56,67.82,10.27,12652.0,33200074.32,420047340296.64
Ireland,1994,national,income,2011,1994.0,1.0,0.16343376646094,0.49141840241174,0.73276285343368,0.16343376646094,9.96832961163802,43.94987945875458,69.49125431232854,82.22917586665743,5.71249890000486,12.46452434241242,19.71388078491371,5868.0,17644.0,26309.0,5868.0,357902.0,1577970.0,2495004.0,2952345.0,205101.0,447525.0,707804.0,1.498628937328364,1.5794542142697603,3.03734614548468,0.5986438038489068,1.9525042666313288,6.42582743116847,12.508317824665252,19.88301712804393,1.6684311703723886,2.358061324069077,3.282371863802759,8793.954604242841,27867.890156575653,79909.53974155642,3512.8418409853853,698805.1820358859,10139762.91156091,31208303.005811103,58701526.20289488,342196.9014745473,1055291.3940540138,2323275.934687048,78.87520722780864,49.35794419593002,55.22447537244871,59.86438038489068,19.52504266631329,32.12913715584234,41.69439274888418,49.70754282010984,19.19979954202887,21.70868323915687,25.18169280879697,0.12891085137163,0.24255652940742,0.4046642123085799,0.0978402277912565,1.94632327007705,14.12071419557801,28.97395340947659,40.87410532105383,28.210404526149308,21.724591013569555,8.069843358577401,11.551181572984884,14.647689066274744,17.70600159683107,20.317227777312848,23.30748965779417,27.52018470377918,33.704428157106705,43.37727211423567,81.90272725659618,2.86059115213933,4.09465293639361,5.19230025670041,6.27640825937774,7.2020334761524,8.26201894275907,9.75533146937672,11.94751678440654,15.37633821380605,29.03280850888806,9.99,13.2,16.22,18.96,25.16,30.3,37.7,51.75,0.3691420457725674,0.2309739137478052,0.3080052964504191,1.5758186710500883,6.384987522711266,5.18018018018018,2.382596685082873,2.174174174174174,66.14,75.68,9.55,22004.8139,3584486.454,78875957347.3409
Ireland,1995,national,income,2011,1995.0,1.0,0.17609752257446,0.49401990274633,0.97031206791262,0.17609752257446,9.4422724153617,42.46892274614506,67.97488151511423,80.24057788950361,5.97632722245843,11.65732641966767,19.497301082083503,6355.0,17828.0,35017.0,6355.0,340757.0,1532636.0,2453105.0,2895755.0,215676.0,420694.0,703627.0,1.4886131890130825,1.539539674976614,2.3282687909569413,0.5886019167571508,2.0614926307840338,6.271779722359324,12.328599987253364,19.74173843700861,1.7526635589598356,2.5933938276181574,3.3456301259098007,9460.13681617814,27446.91332548308,81528.98825293922,3740.565180991693,702468.044388075,9612355.386557903,30243350.271731164,57167237.78765987,378007.4657422215,1091025.222915993,2354075.688603536,78.34806257963592,48.11061484301919,42.332159835580754,58.86019167571508,20.61492630784033,31.358898611796626,41.09533329084455,49.35434609252153,19.91672331881268,23.576416389711035,25.34579980821709,0.1379672691852,0.2376707761359799,0.41075382400126,0.10365004113486,1.9465197951034,13.317787326399118,27.934499628118058,39.602214248050736,29.116221621558463,21.999898413313893,8.06955819080344,11.83942089456088,15.27784359264904,18.25831993384835,20.655820679440133,23.856176890474128,28.437050112813303,35.255704984362225,46.15254635166417,83.35977458496873,2.7714990961699897,4.06626280306736,5.247193056580151,6.27084110402889,7.0942655087313895,8.19343155185024,9.76673775959918,12.10861266362182,15.85114543759742,28.63001101875349,10.12,13.5,17.0,19.4,25.78,31.3,39.95,53.25,0.3704509231863536,0.2336288477724127,0.3205335801455354,1.5597259266451595,6.505221607864426,5.261857707509882,2.4270738377392886,2.1679841897233203,66.18,75.75,9.57,24266.1422,3602911.632,87428765996.1461
Ireland,1996,national,income,2011,1996.0,1.0,0.22401808463189,0.22401808463189,0.99513445333087,0.0,6.86274089948764,37.145360574712846,64.4112605312553,78.70615823390455,5.90339944962301,12.20679983981408,19.470779050388508,8149.0,8149.0,36198.0,0.0,249633.0,1351166.0,2342966.0,2862944.0,214737.0,444024.0,708252.0,0.6303707343322638,1.9303197218622263,1.3292115528922368,,2.0944881578075702,6.01257729188839,11.575997138167608,18.67454193209523,1.9906500566456395,2.8075653008584065,3.6857334938359,5136.891114073617,15730.175413455285,48114.79979159319,0.0,522853.3622979772,8123990.009171668,27122167.71082401,53464167.77724045,427466.2212139146,1246626.3751483532,2610428.118476264,33.177407070119145,60.32249130819458,24.16748277985885,,20.9448815780757,30.062886459441952,38.58665712722536,46.68635483023807,20.74069545168984,23.40174524253993,25.601243726570026,0.0743263084402244,0.13513859251809,0.24049818190612,0.0,1.43739360798452,11.16696587661844,24.85415179690137,36.7450314756801,30.5018434976534,23.99449504094921,8.699438731864118,12.937246923028423,16.676695678510143,19.468860019258265,22.208704330776143,25.928387545308823,30.512229956351906,36.73073172337629,47.754951504200434,84.10118856385907,2.85210260571083,4.24146393775305,5.46743860901166,6.382846997676079,7.28110231517145,8.500596872875429,10.00340519047621,12.04213500282437,15.65641483534409,27.572493633156707,10.88,14.58,18.32,20.66,28.1,33.05,41.45,54.95,0.3562213543958548,0.214634280499894,0.3041086632987869,1.455485052069308,6.094100647907867,5.050551470588236,2.293405676126878,2.202205882352941,66.35,75.95,9.59,26562.909,3631533.528,96464094634.713
Ireland,2000,national,income,2011,2000.0,1.0,0.17827219729288,0.17827219729288,0.47163234442542,0.0,2.24479610446872,19.99851129519869,46.74840796353912,67.96772391206572,5.8600847354488295,10.95760464777989,17.45420894409264,6784.0,6784.0,17946.0,0.0,85418.0,760978.0,1778858.0,2586290.0,222986.0,416956.0,664163.0,0.1327997982734782,1.4327168812337778,1.8246226083588668,,2.2235836026981337,5.23711678389396,9.364299933757096,14.882083313486271,2.4919473076849794,3.670945574695302,4.86523301200536,900.9138314872764,9719.551322289948,32744.677329608225,0.0,189934.0641752692,3985330.6559740575,16657759.85156328,38489383.25283641,555669.3623514428,1530622.7830426544,3231307.752952516,6.989463067025172,44.77240253855555,33.17495651561576,,22.23583602698134,26.185583919469803,31.21433311252365,37.205208283715685,19.74521601881693,23.26970980233643,25.700135929216923,0.0124610641843707,0.0798218370097033,0.15646006454087,0.0,0.49914685681987,5.23672591052874,14.59220161072203,25.28753169555217,38.13296356221445,31.55127937458606,11.802509295068432,17.75131850542355,22.08533911327699,25.5047145505054,29.337835103342567,33.93326618609078,38.61455075543751,45.89830471624618,56.7468627208466,99.65493467590606,3.09509363881789,4.65511118129123,5.79166606792689,6.688364125933751,7.69356282930318,8.89867007863897,10.12629157249668,12.03638543365833,14.881314594986389,26.13354047694659,15.36,20.12,23.78,27.26,36.3,41.75,50.0,64.3,0.3300520521927084,0.1853280887767935,0.2703821361232134,1.291806074368408,5.292099502391667,4.186197916666667,2.038034865293185,2.054036458333333,66.9,76.62,9.72,38806.5014,3798922.054,147422874007.042
Ireland,2002,national,income,2011,2002.0,2.0,0.23505183467945,0.23505183467945,0.99381690171722,0.0,2.49293347457094,15.2013186122894,38.49450998225783,58.74146818003464,6.1701835906296,11.48438070840003,16.995003398736998,9242.0,9242.0,39076.0,0.0,98021.0,597708.0,1513584.0,2309683.0,242608.0,451560.0,668235.0,0.2957133208093819,1.595729294706837,1.8033118889232784,,3.4810898630208,5.74746484833933,8.972679443484013,14.283671050519354,3.9837141860734144,4.858389424714429,6.167609558394048,2732.982510920308,14747.73014168059,70466.21537156602,0.0,341219.9094631618,3435305.7195712044,13580904.042786308,32990752.20297669,966480.9312548988,2193854.328624048,4121412.573253447,15.563858989967471,49.86654045958866,32.78748888951416,,34.810898630208,28.737324241696648,29.90893147828004,35.709177626298384,28.33522351595778,27.64526647179742,29.24583897228288,0.0365826865889289,0.1172107780007,0.32584465554766,0.0,0.8678141121006001,4.36845374514357,11.51329866415316,20.976091617573108,41.97687877311807,35.14807447901261,12.12640635046314,19.836490687045163,24.87125722276179,28.682158008095325,32.76123988860706,37.87474944170913,43.594603083220285,51.4656056865546,63.74227172874115,104.81400563398311,2.88882992373146,4.72557542790638,5.9249896489896505,6.832846759074269,7.804591681453769,9.02276456675575,10.38538461109648,12.26046509191939,15.18509083852171,24.96946145055117,16.3,22.56,26.9,30.5,40.65,47.3,55.55,72.8,0.3229025635496045,0.1827484037720567,0.2717055288734439,1.2256609628471595,5.273498117674512,4.466257668711656,2.0770328102710414,2.150306748466257,67.7,77.63,9.93,43012.8146,3925486.265,168846212931.291
Ireland,2003,national,income,2011,2003.0,3.0,0.1276327124579599,0.2425838790240999,0.38397296187587,0.0655640972101697,1.55269967727244,15.28153699618775,37.09103420570317,58.06188497139762,5.3251479127383,11.30939561502777,17.9387662789947,5101.0,9695.0,15346.0,2620.0,62054.0,610730.0,1482351.0,2320455.0,212821.0,451982.0,716927.0,0.9384092064025786,1.4818683689512415,2.541245301930507,0.687421646489039,2.875393721347021,4.9263226526587,8.935842148600576,14.000480741299462,3.467175375138495,4.201491203721928,5.55007708314884,4786.825361859554,14366.713836982286,38997.95040342556,1801.044713801282,178429.68198446804,3008653.033658248,13246054.544820214,32487485.53855205,737887.7305123496,1898998.3972406443,3979000.112990649,49.389958231714665,46.3083865297263,46.204460035100126,68.74216464890391,28.75393721347021,24.6316132632935,29.786140495335257,35.00120185324865,24.2241336001518,23.48366568789607,25.85116974802925,0.0630393727294255,0.11233765752906,0.17741771998662,0.0450653134013628,0.4464625157342299,3.7640901094455,11.04798777471724,20.32235382883766,43.06785031764342,35.78224336490582,13.184019475593637,19.91263563543312,24.899523939471724,29.03948866362565,33.40328063940159,38.366015881225785,44.099461067822446,52.09321556208861,64.11184622910916,111.56901608266374,3.0612206967276,4.623549930764851,5.78146430709388,6.74273000612923,7.75596654883827,8.90827278312253,10.23953151656525,12.09561544815433,14.88624246537904,25.90540629722532,17.24,22.58,26.96,31.25,41.05,47.6,57.1,73.35,0.3288762275619803,0.1862684474018085,0.2692275237516434,1.2818769478407566,5.308115328344513,4.254640371229699,2.048882681564246,2.0765661252900234,68.08,78.12,10.04,44372.7564,3989954.669,177045286574.58
Ireland,2004,national,income,2011,2004.0,3.0,0.0382519061287244,0.0866601842816422,0.31184394868817,0.028161497481714,1.02857322916183,14.40566329537151,35.44220590714788,56.35361480084134,5.810653728034669,12.14103674777736,17.44100983994565,1557.0,3527.0,12693.0,1146.0,41866.0,586348.0,1442591.0,2293740.0,236509.0,494172.0,709895.0,1.2403601339327228,1.500959374366199,1.6264840606836592,0.6906239969187675,3.116676609818553,4.974605997239787,8.822851398642216,13.814015432484156,3.077527539304499,4.1321130464141484,5.959431241114723,1931.2407285332488,5293.883713389584,20644.96218225769,791.4551004689076,130482.78294666356,2916850.277269555,12727766.022018673,31685759.75810621,727862.9607933678,2041974.5683725728,4230570.440911137,65.28211231224857,46.90498044894372,29.57243746697562,69.06239969187675,31.166766098185533,24.873029986198937,29.409504662140723,34.53503858121039,20.948319380524826,22.50139378633256,27.043368931880007,0.0249724093609136,0.0406445251051221,0.0922208321646915,0.0194448195341947,0.3205758817163699,3.58312349090741,10.42337980701543,19.46174457449312,44.72223042020627,36.72761861466566,13.446402349666451,20.382102299768764,25.55643024488313,29.82181960808,34.03198741424075,39.35135731741424,46.025700871313,53.66796786464852,65.81898783666692,119.11954839537792,3.0066484214506297,4.55748787756341,5.71448024947707,6.6682317334973495,7.60963554243138,8.79905965057472,10.29145917787629,12.00028875134108,14.71728650790386,26.63542208788354,17.28,23.24,27.64,31.9,42.4,49.8,58.75,76.45,0.3360963782153346,0.1938687407010689,0.27464742342515,1.3353198315512689,5.466943873179227,4.424189814814815,2.0802721088435376,2.126736111111111,68.39,78.52,10.13,47028.8647,4063574.012,191105272408.784
Ireland,2005,national,income,2011,2005.0,3.0,0.0217056875895815,0.0883417541964036,0.21134510850882,0.0128747029206548,0.93899213215133,12.79139955502794,32.22216583517145,53.93014865734319,4.66027745221988,9.91723492613676,16.67126044389973,903.0,3675.0,8792.0,536.0,39061.0,532111.0,1340414.0,2243448.0,193864.0,412548.0,693510.0,1.2957408640191597,0.9303039928464618,2.193681630056936,0.8769273469541855,2.383823371270004,4.221496292422695,8.400362163852318,13.12344387858309,2.8600798239101284,4.072853144629505,5.52317498670617,1170.0540002093012,3418.867173710747,19286.848891460584,470.0330579674434,93114.52470517764,2246304.6136573325,11259963.049497942,29441763.92251948,554466.5149825132,1680247.4191106132,3830377.085030596,68.19688757995578,29.07199977645193,39.88512054648975,87.69273469541855,23.83823371270004,21.10748146211348,28.001207212841063,32.80860969645772,18.999681359675648,21.64496566167033,24.4605212213232,0.0148036208163678,0.0256831269056189,0.0842974109187684,0.0112991051730262,0.2238376194920799,2.699941169045,9.022592814417113,17.69373352581296,46.964909921938144,37.63326039220157,14.777966513830206,21.42732247122724,26.82548492916916,31.380283289434008,35.30311828966104,40.5899861159325,47.18493642324398,55.75263975392272,69.82302753803043,126.58433389493185,3.14659743591399,4.56241106537674,5.71181441074978,6.681644517490221,7.51691387215252,8.64261981624119,10.04684912665042,11.87112672984808,14.86706301664061,26.95296000893681,18.86,24.1,29.02,33.3,43.55,50.95,61.1,80.7,0.3375401111290208,0.1939197527857528,0.2757480885237511,1.3407786931340897,5.424825127456461,4.278897136797455,2.146276595744681,1.9936373276776247,68.7,78.93,10.23,49223.3831,4153079.212,204428609096.922
Ireland,2006,national,income,2011,2006.0,3.0,0.39634890801022,0.47204140665079,0.5552445386111801,0.0590599640748595,1.37142016013352,8.59507159118308,26.9551117135003,48.16588723251642,4.9046069870723,9.50546960769229,16.5729024252243,16938.0,20173.0,23729.0,2524.0,58609.0,367318.0,1151951.0,2058413.0,209603.0,406225.0,708258.0,0.3488825973428512,1.496640336806745,3.337745153112664,0.9753014932522028,3.714001043336839,5.237024935619837,8.119941902049606,12.531716500246818,4.2971572977558266,5.3347705262399465,6.291852249095106,5909.373433793214,30191.725514402464,79201.3547382104,2461.66096896856,217673.8871489288,1923653.525302007,9353775.194007944,25795448.15642255,900697.0610815146,2167117.1570218224,4456254.690239602,18.362241965413222,46.77001052521078,60.68627551113934,97.53014932522028,37.14001043336839,26.185124678099186,27.06647300683202,31.329291250617043,26.04495487376831,25.8671206083876,25.42316490418456,0.0727771221930618,0.2207725124667,0.33695892555086,0.057601697705011,0.50934655924942,2.25062895033943,7.295796590430189,15.09003093441941,50.08147734421099,41.24750185384073,15.560951741062157,23.75860050780404,28.986533837195275,33.30752189849731,38.14719556902066,44.15755226224984,51.45831000633381,61.36270607770052,75.73080532703962,128.34459621520338,3.10712713886442,4.7439895481738095,5.7878751535163895,6.650666806327229,7.61702681149644,8.81714250535265,10.27491853977466,12.2525750700111,15.1215198398682,25.627158586614453,20.96,26.22,31.3,35.4,47.05,56.0,66.9,88.7,0.3272795513640367,0.1854936805079096,0.2785284936469364,1.2630650437558189,5.1901761304549865,4.231870229007634,2.1503030303030304,1.968034351145038,68.97,79.27,10.3,51296.1944,4267114.542,218886737073.499
Ireland,2007,national,income,2011,2007.0,3.0,0.0824748473043204,0.12933309457222,0.4081101968258799,0.0473211959506574,0.76212883068992,7.84902399861772,26.5767855297259,48.24751997944695,4.06321776750822,8.45737216229914,15.66634613009822,3628.0,5689.0,17953.0,2082.0,33526.0,345274.0,1169097.0,2122380.0,178739.0,372035.0,689153.0,1.1215283101168372,1.812169212417653,1.8852847144710432,0.8112681425250722,4.514916456371094,4.702327575724384,7.649725847761915,11.918508513458514,3.5788269952285385,4.693445410516374,5.52603271776526,4068.904709103885,10309.430649444028,33846.51647889864,1689.0602727372002,151367.0891162973,1623591.451380661,8943271.539440911,25295604.09879408,639675.9583001537,1746125.963301459,3808282.025546082,59.02780579562301,56.63028788805165,34.27790389947351,81.12681425250722,45.14916456371094,23.51163787862192,25.499086159206385,29.796271283646288,21.991125753970607,23.072173844596964,22.637525382656182,0.0486828149647165,0.073237998544906,0.13989527679775,0.0383969661963535,0.34409885176094,1.8454340286603697,6.77683523253312,14.375959093569591,49.724799563658905,40.68489984627508,16.452607546066673,24.19591694964061,29.314675186977016,34.14493816480528,38.45821824398849,43.40628534062312,50.360226439928745,60.29895867620894,73.80862760440007,126.8075414839538,3.30873280343818,4.865965707647431,5.89538327840772,6.86678246356571,7.7342128236743,8.72930322927764,10.12778872551439,12.12653629684575,14.84342385531559,25.50187081631404,21.52,26.72,31.95,36.2,46.7,54.4,65.9,84.9,0.3194677162297639,0.1737935294068388,0.2618894211854272,1.21803678469129,4.935386255152757,3.945167286245353,2.085995085995086,1.8912639405204463,69.22,79.59,10.36,52322.2313,4391713.987,229784275031.259
Ireland,2008,national,income,2011,2008.0,3.0,0.18050670895279,0.2645813177184,0.6463571746825,0.12172379398309,1.24154549927256,10.23116061210845,30.80908975228096,52.9014562532594,4.15419474300998,8.80511294114161,15.5320876273747,8104.0,11878.0,29018.0,5465.0,55740.0,459332.0,1383188.0,2375034.0,186504.0,395309.0,697320.0,1.2293334857995657,1.8302076821714948,2.4010439473134846,0.6964088067286798,4.683645101529796,4.917554344431483,8.05536729554079,12.524517509437189,4.56490488357016,5.012002000033454,5.937495422292399,9962.51856891968,21739.20684883301,69673.4932631427,3805.874128772235,261066.3779592708,2258790.072136402,11142087.378784474,29746154.918508645,851373.0204053692,1981289.4986312247,4140334.307872936,64.70176241050345,57.19399006785921,43.65534449660881,69.64088067286798,46.83645101529795,24.587771722157417,26.851224318469303,31.31129377359297,29.49842394447369,25.910053081659484,25.57873772507796,0.11679205785147,0.1513183107295599,0.2821646890202199,0.0847719529816889,0.58149865099723,2.5156119108493,8.27261995040363,16.564129296042452,45.92996371619064,38.68770152062109,14.9695015277873,22.6780866942103,27.54858537495808,32.13720057343915,36.614952830763,41.28566310190783,48.31465891233609,55.34661860370112,67.52691807438534,112.87745146841723,3.25920168809331,4.93753638351256,5.997954961424671,6.997001080170801,7.97190980968617,8.988829896975151,10.51920249945785,12.05022040637734,14.70214923130488,24.57599404299706,19.92,25.14,29.72,34.4,44.4,51.7,59.7,77.0,0.3090621834807562,0.1661894492089395,0.2556852178132189,1.1596993572914718,4.791923681246378,3.865461847389558,1.9896640826873384,1.942771084337349,69.36,79.77,10.4,49583.1415,4482167.127,222239926884.689
